"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Thermal learning in the honeybee, Apis mellifera.","https://scispace.com/paper/thermal-learning-in-the-honeybee-apis-mellifera-tq5hftremo","2009","Journal Article","The Journal of Experimental Biology","Tobin J. Hammer
Curtis Hata
James C. Nieh","10.1242/JEB.034140","https://scispace.com/pdf/thermal-learning-in-the-honeybee-apis-mellifera-tq5hftremo.pdf","SUMMARY Honeybee foragers are exposed to thermal stimuli when collecting food outside and receiving food rewards inside the nest. In both contexts, there is an opportunity for foragers to associate warmth with food rewards. However, honeybee thermal learning is poorly understood. Using an associative learning paradigm (the proboscis extension reflex), we show that honeybees can learn to associate a nectar reward with a heated stimulus applied to the antenna to mimic natural contact with a warm flower or nectar-offering forager. Conditioning with longer inter-trial intervals (ITI) significantly improved learning acquisition. We also trained bees to discriminate between temperatures above (warm) and below (cold) ambient air temperature. Learning acquisition improved by 38% per 10°C increase in absolute stimulus intensity (difference between the rewarded temperature and unrewarded ambient air temperature). However, bees learned positive temperature (warm) significantly better than negative temperature (cold) differences, approximately twice as well for 10°C as compared with a −10°C difference. Thus, thermosensation, a sensory modality that is relatively unexplored in honeybees, could play a role in the acquisition of information from nestmates (social learning) and in foraging decisions influenced by associations between floral temperature and nectar rewards.","Title: Thermal learning in the honeybee, Apis mellifera Authors: Tobin J Hammer,Curtis Hata,James C Nieh (Corresponding Author) Keywords: honeybee, discrimination learning, classical conditioning, memory, thermoreception"
"Can honey bees discriminate between floral-fragrance isomers?","https://scispace.com/paper/can-honey-bees-discriminate-between-floral-fragrance-isomers-1d6tx8knw9","2018","Journal Article","The Journal of Experimental Biology","João Marcelo Robazzi Bignelli Valente Aguiar
João Marcelo Robazzi Bignelli Valente Aguiar
Ana Carolina Roselino
Marlies Sazima
Martin Giurfa","10.1242/JEB.180844","https://scispace.com/pdf/can-honey-bees-discriminate-between-floral-fragrance-isomers-1d6tx8knw9.pdf","Many flowering plants present variable complex fragrances, which usually include different isomers of the same molecule. As fragrance is an essential cue for flower recognition by pollinators, we ask whether honey bees discriminate between floral-fragrance isomers in an appetitive context. We used the olfactory conditioning of the proboscis extension response, which allows training a restrained bee to an odor paired with sucrose solution. Bees were trained under an absolute (a single odorant rewarded) or a differential conditioning regime (a rewarded versus a non-rewarded odorant) using four different pairs of isomers. One hour after training, discrimination and generalization between pairs of isomers were tested. Bees trained under absolute conditioning exhibited high generalization between isomers and discriminated only one out of four isomer pairs; after differential conditioning, they learned to differentiate between two out of four pairs of isomers but in all cases generalization responses to the non-rewarding isomer remained high. Adding an aversive taste to the non-rewarded isomer facilitated discrimination of isomers that otherwise seemed non-discriminable but generalization remained high. Although honey bees discriminated isomers under certain conditions, they achieved the task with difficulty and tended to generalize between them, thus showing that these molecules were perceptually similar to them. We conclude that the presence of isomers within floral fragrances might not necessarily contribute to a dramatic extent to floral odor diversity.","Title: Can honey bees discriminate between floral-fragrance isomers? Authors: Joa ̃o,Marcelo Robazzi,Bignelli Valente Aguiar,Ana Carolina Roselino,Marlies Sazima,Martin Giurfa (Corresponding Author) Keywords: Olfaction, Isomers, Learning, Discrimination, Generalization, Proboscis extension response, Honey bees"
"No trade-off between learning speed and associative flexibility in bumblebees: a reversal learning test with multiple colonies.","https://scispace.com/paper/no-trade-off-between-learning-speed-and-associative-2y3uq5csgd","2012","Journal Article","PLOS ONE","Nigel E. Raine
Lars Chittka","10.1371/JOURNAL.PONE.0045096","https://scispace.com/pdf/no-trade-off-between-learning-speed-and-associative-2y3uq5csgd.pdf","Potential trade-offs between learning speed and memory-related performance could be important factors in the evolution of learning. Here, we test whether rapid learning interferes with the acquisition of new information using a reversal learning paradigm. Bumblebees (Bombus terrestris) were trained to associate yellow with a floral reward. Subsequently the association between colour and reward was reversed, meaning bees then had to learn to visit blue flowers. We demonstrate that individuals that were fast to learn yellow as a predictor of reward were also quick to reverse this association. Furthermore, overnight memory retention tests suggest that faster learning individuals are also better at retaining previously learned information. There is also an effect of relatedness: colonies whose workers were fast to learn the association between yellow and reward also reversed this association rapidly. These results are inconsistent with a trade-off between learning speed and the reversal of a previously made association. On the contrary, they suggest that differences in learning performance and cognitive (behavioural) flexibility could reflect more general differences in colony learning ability. Hence, this study provides additional evidence to support the idea that rapid learning and behavioural flexibility have adaptive value.","size and learning and memory performance , although we have not found such a correlation in our work . Nonetheless, because body size is correlated with sensory performance in some tasks , thorax width measurements were taken for each test bee as a measure of body size. Learning performance:
 Learning data were collected simultaneously from multiple colonies, with observers moving haphazardly between colonies when foragers were ready for training (i.e. when bees choose to participate in the paradigm). Hence, while there will always be some minor variation in conditions (e.g. time of day) when each bee was tested our approach should not have introduced any systematic (consistent) differences among colonies in variables (at least partially) outside experimenter control. This view is supported as we see no significant difference among colonies in the average time of day when training started (Table ). All colonies began this experiment at a similar age/developmental stage and we ensured they all had equal access to food throughout the experimental period. We found no significant variation among colonies in the average number or duration of bouts performed in either the initial or reversal training phases (Table -e). While minor variation in 'uncontrolled parameters' is inevitable, even under laboratory conditions, this actually enhances the ecological relevance of our results since when foraging in the field bees are learning in the face of significantly greater variation in environmental conditions. Fitting learning curves:
 In both experiments, bees were regarded as choosing a flower when they either approached (inspected), or landed on it (although landing on a flower did not necessarily result in a feeding (probing) event). Approach (inspection) flights have been found to be informative as indicators of floral choice in our paradigm, since we found that bumblebees increased the frequency of both approach flights and landing events to the (more) rewarding flower colour with increasing individual experience (see Figure , )."
"Mechanisms, functions and ecology of colour vision in the honeybee","https://scispace.com/paper/mechanisms-functions-and-ecology-of-colour-vision-in-the-3cia0gx0lh","2014","Journal Article","Journal of Comparative Physiology A-neuroethology Sensory Neural and Behavioral Physiology","N. Hempel de Ibarra
Misha Vorobyev
Randolf Menzel","10.1007/S00359-014-0915-1","https://scispace.com/pdf/mechanisms-functions-and-ecology-of-colour-vision-in-the-3cia0gx0lh.pdf","Research in the honeybee has laid the foundations for our understanding of insect colour vision. The trichromatic colour vision of honeybees shares fundamental properties with primate and human colour perception, such as colour constancy, colour opponency, segregation of colour and brightness coding. Laborious efforts to reconstruct the colour vision pathway in the honeybee have provided detailed descriptions of neural connectivity and the properties of photoreceptors and interneurons in the optic lobes of the bee brain. The modelling of colour perception advanced with the establishment of colour discrimination models that were based on experimental data, the Colour-Opponent Coding and Receptor Noise-Limited models, which are important tools for the quantitative assessment of bee colour vision and colour-guided behaviours. Major insights into the visual ecology of bees have been gained combining behavioural experiments and quantitative modelling, and asking how bee vision has influenced the evolution of flower colours and patterns. Recently research has focussed on the discrimination and categorisation of coloured patterns, colourful scenes and various other groupings of coloured stimuli, highlighting the bees’ behavioural flexibility. The identification of perceptual mechanisms remains of fundamental importance for the interpretation of their learning strategies and performance in diverse experimental tasks.","complex forms of learning with extended training protocols makes it impossible to capture the basic rules of colour discrimination in a formalised way and to establish quantitative relations to neural data. These studies have not led to any formal description and are bound to the phenomenal level. Concluding remarks: colour vision and bee cognition:
 Nevertheless, the interest in the learning abilities of honeybees is continuously growing, as it is a very amenable model system for the study of insect learning. A number of studies have demonstrated a remarkable flexibility in the algorithms that bees use to solve diverse sensory tasks. The focus of the emerging research has been on learning, but the intimate relationship between perceptual processes, learning and behavioural decision-making requires that each of the contributing processes is understood well. Often experiments rely on discrimination training of visual stimuli to show that the bee can solve a complex task presented by the experimenter, without considering what the bee perceives or how it might change its behaviour or learning strategy as the experimental protocol proceeds (see  for an example). extended training protocols have to be carefully controlled and counterbalanced, avoiding unnecessary conditions, such as retraining the same bee to successions of different colours and shapes (e.g. , and preventing uncontrolled behavioural biases or changes in behavioural rules. If bees rely on cues other than the hypothesised ones, invalid conclusions may be drawn. More elaborate stimuli and complex tasks bring with them a larger risk of offering unintended contingencies that can be exploited by bees, enabling them to come up with a different solution not necessarily involving the hypothesised mechanism. Concluding remarks: colour vision and bee cognition:
 Bee vision is inherently different from that of humans in many aspects. In studies where perceptual mechanisms are not clearly identified and stimuli are inspired by human vision rather than adopting the perceptual viewpoint of the bee, speculative classifications of visual representations or characterisation of visual stimuli as biologically relevant and irrelevant should be avoided. with regard to colour, this problem is exacerbated because stimuli may offer a range of cues to the bee, which involve both chromatic and achromatic mechanisms. Recently various studies have tested bees' discrimination, generalisation or compound learning abilities in tasks with coloured scenes and complex patterns (e.g. ; for a discussion see Dyer 2012). when using a range of visual stimuli in training experiments it is usually simply assumed that they are perceptually dissimilar for bees . This assumption needs to be critically assessed and tested, which is rarely done whilst being crucial for discussions about the nature of stimulus representations and the complexity of any involved mechanisms. Understanding perceptual similarities between coloured stimuli, patterns or scenes for bees is important, so accurate quantification of chromatic and achromatic cues (including Uv) and testing for variable use of cues across different task settings must be encouraged. Although complex test conditions provide us with interesting data, they may not be suitable for formal descriptions attempting to model the basic psychophysical rules of colour discrimination, and obviously new approaches are required. Concluding remarks: colour vision and bee cognition:
 The honeybee is an excellent model system to investigate colour vision at a number of levels, from perception and neural mechanisms to ecology and evolution. A solid knowledge base has been established, and more details are to be revealed as we embark upon the second century of honeybee vision research."
"Apis mellifera cognition as a tool for scientific engagement","https://scispace.com/paper/apis-mellifera-cognition-as-a-tool-for-scientific-engagement-5cuvqru77z","2021","Posted Content","bioRxiv","Jai A. Denton
Ivan Koludarov
Michele Thompson
Jarosław Bryk
Mariana Velasque","10.1101/2021.05.08.442068","https://scispace.com/pdf/apis-mellifera-cognition-as-a-tool-for-scientific-engagement-5cuvqru77z.pdf","Honeybees are a well-established model for the study of learning and cognition. This is mostly due to the existence of well established conditioning protocols in this group. Although most conditioning protocols are straightforward, their implementation can be challenging due to the presence of multiple procedural steps necessary to ensure learning. Therefore, the use of volunteers to assist in data collection, can be a valuable resource to those who study animal cognition. Here, we developed and implemented a protocol to safely study the effects of caffeine and dopamine on learning performance in honeybees. Using a classical conditioning protocol, we demonstrated that caffeine, but not dopamine, significantly reduced the number of trials required for a successful conditioning response. Simple SummaryGlobal scientific literacy can be greatly improved through widespread and effective community engagement by researchers. However, a significant part of citizen-driven science are projects with compelling narratives and relevance. We propose Apis mellifera (honeybee) as an excellent engagement tool due to widespread awareness of colony collapse and the bees importance in food production. Moreover, their cognitive abilities provide a system for meaningful experimentation that can be performed economically. Using proboscis extension response as a proxy for honeybee learning, a group of non-specialist high-school-aged participants demonstrated that caffeine, but not dopamine, improved learning. Given the importance of learning for hive health, this demonstrates that this experimental system, with non-specialist participants, could rapidly identify potential factors that shape learning","Title: Apis mellifera cognition as a tool for scientific engagement -Source link Authors: Jai A Denton,Ivan Koludarov,Michele Thompson,Jarosław Bryk,Mariana Velasque (Corresponding Author) Keywords: citizen science, honeybee learning, memory, proboscis extension response, associative learning, honeybee cognition"
"Individual Differences in Learning and Transfer: Stable Tendencies for Learning Exemplars versus Abstracting Rules","https://scispace.com/paper/individual-differences-in-learning-and-transfer-stable-3wja4owvj3","2014","Journal Article","Journal of Experimental Psychology: General","Mark A. McDaniel
Michael J. Cahill
Mathew Robbins
Chelsea Wiener","10.1037/A0032963","https://scispace.com/pdf/individual-differences-in-learning-and-transfer-stable-3wja4owvj3.pdf","We hypothesize that during training some learners may focus on acquiring the particular exemplars and responses associated with the exemplars (termed exemplar learners), whereas other learners attempt to abstract underlying regularities reflected in the particular exemplars linked to an appropriate response (termed rule learners). Supporting this distinction, after training (on a function-learning task), participants displayed an extrapolation profile reflecting either acquisition of the trained cue-criterion associations (exemplar learners) or abstraction of the function rule (rule learners; Studies 1a and 1b). Further, working memory capacity (measured by operation span [Ospan]) was associated with the tendency to rely on rule versus exemplar processes. Studies 1c and 2 examined the persistence of these learning tendencies on several categorization tasks. Study 1c showed that rule learners were more likely than exemplar learners (indexed a priori by extrapolation profiles) to resist using idiosyncratic features (exemplar similarity) in generalization (transfer) of the trained category. Study 2 showed that the rule learners but not the exemplar learners performed well on a novel categorization task (transfer) after training on an abstract coherent category. These patterns suggest that in complex conceptual tasks, (a) individuals tend to either focus on exemplars during learning or on extracting some abstraction of the concept, (b) this tendency might be a relatively stable characteristic of the individual, and (c) transfer patterns are determined by that tendency.","nearly perfect). These findings are theoretically important because they reinforce a distinction between exemplar and rule-learning tendencies, and they are novel in establishing that these individual tendencies are relatively persistent across disparate conceptual tasks and are not limited to mathematically oriented domains. Stable Tendencies for Learning Exemplars versus Abstracting Rules:
 The Study 2 finding just mentioned also helps illuminate an issue not yet mentioned. Recent work with complex category spaces that afford several strategies to differentially partition the category space for categorization responses suggests that common underlying knowledge was gleaned in learning (rules in this case), but across learners different strategic coordination of the rules was applied . In a similar vein, in the present study it is theoretically possible that the individual differences observed in extrapolation reflected a common exemplar learning process but that the exemplar information was used differently in extrapolation. Specifically, display of rule-like extrapolation versus exemplar-like extrapolation could indicate that when faced with extrapolation, some learners applied a linear extrapolation computation to their exemplar representations, whereas others did not (e.g., see . However, this possibility does not readily accommodate the correspondence between those learners' rule-like performances in extrapolation and the evidence of transfer in the abstract coherent category task. Neither an exemplar representation, nor a linear extrapolation tendency, would support transfer in the abstract-coherent category task. Transfer in this category task relies on abstracting the underlying rule, and accordingly suggests that the individualdifference characteristic that was reflected across both the function learning and category task was a tendency to attempt to abstract the rule that related the training instances (or to focus on learning exemplars)."
"Flow-Mediated Olfactory Communication in Honey Bee Swarms","https://scispace.com/paper/flow-mediated-olfactory-communication-in-honey-bee-swarms-12qyt24fl5","2020","Posted Content","bioRxiv","Dieu My T. Nguyen
Michael L. Iuzzolino
Aaron Mankel
Katarzyna Bozek
Greg J. Stephens
Orit Peleg
Orit Peleg","10.1101/2020.05.23.112540","https://scispace.com/pdf/flow-mediated-olfactory-communication-in-honey-bee-swarms-12qyt24fl5.pdf","Honey bee swarms are a landmark example of collective behavior. To become a coherent swarm, bees locate their queen by tracking her pheromones, but how can distant individuals exploit these chemical signals which decay rapidly in space and time? Here, we combine a novel behavioral assay with the machine vision detection of organism location and scenting behavior to track the search and aggregation dynamics of the honey bee Apis mellifera L. We find that bees collectively create a communication network to propagate pheromone signals, by arranging in a specific spatial distribution where there is a characteristic distance between individuals and a characteristic direction in which individuals broadcast the signals. To better understand such a flow–mediated directional communication strategy, we connect our experimental results to an agent–based model where virtual bees with simple, local behavioral rules, exist in a flow environment. Our model shows that increased directional bias leads to a more efficient aggregation process that avoids local equilibrium configurations of isotropic communication, such as small bee clusters that persist throughout the simulation. Our results highlight a novel example of extended classical stigmergy: rather than depositing static information in the environment, individual bees locally sense and globally manipulate the physical fields of chemical concentration and airflow.","adjacent to the green bee. Grey dots represent scenting bees that are not counted as neighbors of the green bee. The Euclidian distance between the bee in green and all the bees in red are computed and averaged for this particular scenting bee. Computer vision and deep learning approach for high-throughput analysis:
 individual bees are saved, and an additional processing step is performed on the large bee group detections. Computer vision and deep learning approach for high-throughput analysis:
 One more iteration of morphological opening is performed, followed by connected components. The where y is the true label, and y p is the network's prediction. Similar to the scenting bee classification task, we created a labeled dataset of 15,435 images each with head and tail positions, from which we compute with the corresponding attractive surface averaged over the entire experiment. Note that in the frames, the queen's cage is replaced by a rectangle that matches the color of the background to not interfere with the mutual information computation. The red dot denotes the queen's location. The aggregation around the queen typically correlates with the areas of maximal f (x, y) in the attractive surface. The mutual information is computed for each of these pairs of average frame and average surface. Computer vision and deep learning approach for high-throughput analysis:
 Our controls for the NMI calculations include generating 10 pairs of uniformly random 1000 × 1000 matrices that perfectly correlate (i.e., they are identical pairs of matrices). Averaged over the 10 trials, the NMI is 1.00 as expected. For the case of highly uncorrelated matrices, we generated 10 pairs of uniformly random 1000 × 1000 matrices, which have a low average NMI of 0.006.  : Mutual Information Between Concentration of Bees and Average Attractive Surface. For all density experiments, the mutual information and normalized mutual information between the attractive surface averaged over the entire experiment and the average frame from the last 5 minutes of the experiment are shown. A candidate set of behavioral rules:
 To explore the honeybee communication network in the queen-finding context, we built an agent-basedmodel predicated on a pheromone diffusion and concentration gradient model and a set of simple behavioral rules. We chose this family of models to study how simple behavioral rules can generate complex collective behaviors."
"Bees in two-armed bandit situations: foraging choices and possible decision mechanisms","https://scispace.com/paper/bees-in-two-armed-bandit-situations-foraging-choices-and-144wrytdkn","2002","Journal Article","Behavioral Ecology","Tamar Keasar
Ella Rashkovich
Dan Cohen
Avi Shmida","10.1093/BEHECO/13.6.757","https://scispace.com/pdf/bees-in-two-armed-bandit-situations-foraging-choices-and-144wrytdkn.pdf","In multi-armed bandit situations, gamblers must choose repeatedly between options that differ in reward probability, without prior information on the options’ relative profitability. Foraging bumblebees encounter similar situations when choosing repeatedly among flower species that differ in food rewards. Unlike proficient gamblers, bumblebees do not choose the highestrewarding option exclusively. This incomplete exclusiveness may reflect an adaptive sampling strategy. A cost–benefit analysis predicts decreased sampling levels with increasing differences in mean profitability between the available food sources. We simulated two-armed bandit situations in laboratory experiments to test this prediction. Bumblebees (Bombus terrestris L.) made 300 foraging visits to blue and yellow artificial flowers that dispensed sucrose solution according to seven probabilistic reward schedules. Reward schedules varied in profitability differences between the two feeding options. As predicted, the bees specialized more on the higher-rewarding food type (and thus sampled the alternative less) when the mean reward difference between the feeding options was larger. Choice ratios of individual bees were linearly related to the reward ratios they had experienced. It has been suggested that the behavioral mechanism underlying incomplete exclusiveness may involve simple rules of thumb that do not require long-term memory. However, the bees’ response to recent foraging experience (rewarded and non-rewarded visits) differed between the beginning and the end of observation sessions and between treatments. Simulations of the RescorlaWagner difference learning rule reproduced the main trends of the results. These findings suggest that the observed incomplete exclusiveness results from associative learning involving long-term memory. Key words: bees, foraging, learning, probability matching, two-armed bandit. [Behav Ecol 13:757–765 (2002)]","design: Bees within each experimental treatment originated from at least two colonies. This procedure diminished possible confounding effects of the bees' source colony . Observation dates of individuals within each treatment spanned 3-9 months, reducing possible behavioral effects of season. Data analysis:
 We divided each bee's visitation sequence into groups of 50 consecutive visits and calculated the choice proportion of flowers 1-10 for each group of visits. We averaged these proportions over all bees in a condition to produce average learning curves. Learning curves produced in this way do not represent individual learning curves because very different patterns of individual learning could produce the same average learning curve. We used F tests to compare variability in choice performance between conditions and between the beginning (visits 1-100) and the end (visits 201-300) of each observation session. We tested whether bees within each test condition were homogeneous in their choice performance by using replicated goodness-of-fit tests . The null hypothesis was that all bees within a treatment chose flowers 1-10 at the same frequencies during visits 201-300 of the observations. Data analysis:
 Because of the stochastic refilling of the artificial flowers, the bees often experienced reward ratios that were somewhat different from those planned. This was particularly evident for treatment p5p5, where the realized mean reward ratio was about 0.6 (see Figure ). We calculated the reward ratios that were actually experienced by each bee (realized rewards) during visits 201-300 by dividing the number of rewards obtained in flowers 1-10 by the total number of rewards collected. The reward ratio experienced by bees that visited only flowers 1-10 was defined as 1, while the realized reward ratio for exclusive visits to flowers 11-20 was defined as 0. We then compared the bees' choice ratios with the realized reward ratios within each treatment using paired t tests. We also computed the t statistic to test whether the mean choice ratio for each treatment differed from 0.5 (indiscriminate choice) and 1 (complete exclusiveness on the higher rewarding food source). Simulations:
 We used computer simulations to test the applicability of the Rescorla-Wagner learning rule for reproducing the experimental results. This rule is a variation of  linear operator mechanism. It describes the changes in associative strength between a conditioned and an unconditioned stimulus (such as a feeder's color and its food reward) as a function of a bee's experience. The rule is described by the function Simulations:
 V A is the associative strength of the conditioned stimulus A at the start of a learning trial (a foraging visit); ⌬V A is the change in associative strength produced by reward or non-reward; is the asymptotic associative strength; ␤ is a learning rate parameter of the unconditioned stimulus (the reward); and ␣ A is the learning rate parameter of the conditioned stimulus. Both parameters range 0-1. The equation describes an asymptotic acquisition function for stimulus A with a maximal rate (⌬V A ) at ␣ A ␤. Until the maximum associative strength is reached, there is a difference between the expected reward and the actually experienced reward, which causes updating of the function on each foraging visit. We used the following procedure in our simulations:"
"Feature-positive and feature-negative learning in honey bees","https://scispace.com/paper/feature-positive-and-feature-negative-learning-in-honey-bees-193fk7vl09","2012","Journal Article","The Journal of Experimental Biology","Charles I. Abramson
Ibrahim Cakmak
Meghan E. Duell
Leah Bates-Albers
Enoc Zuniga
Loma Pendegraft
Amanda Barnett
Carmen L. Cowo
Joshua J. Warren
Aaron C. Albritton-Ford
John F. Barthell
John M. Hranitz
Harrington Wells","10.1242/JEB.069088","https://scispace.com/pdf/feature-positive-and-feature-negative-learning-in-honey-bees-193fk7vl09.pdf","Honey bees (Apis mellifera anatolica) were subjected to sequential trials where they were given the choice between a feature-positive and a feature-negative feeding plate. The 'feature' being manipulated is the presence of a single blue circle among three circles marking the location of a small sucrose reward. That is, a 'feature-negative' target had three white circles, while a 'feature-positive' target had two white circles and one blue one. Two experiments were performed. In both experiments, each bee was tested under two different reward scenarios (treatments). In the first experiment, during the feature-positive treatment bees received 4 μl of 2 mol l(-1) sucrose when choosing the feature-positive plate, but received 4 μl of saturated NaCl solution (saltwater) when choosing the feature-negative plate. During the feature-negative treatment, bees were rewarded when visiting the feature-negative plate, while visitation to the feature-positive plate only offered bees the saltwater. The second experiment was a repeat of the first except that pure water was offered instead of saltwater in the non-rewarding feeding plate. As an experimental control, a set of bees was offered sequential trials where both the feature-positive and feature-negative plates offered the sucrose reward. Bee feeding plate choice differed between the feature-positive and feature-negative treatments in both experiments. Bees favored the feeding plate type with the sucrose reward in each treatment, and never consumed the saltwater or pure water when encountered in either treatment. Further, behavior of bees during both the feature-positive and feature-negative treatments differed from that of control bees. However, neither feature-positive nor feature-negative learning reached high levels of success. Further, a feature-positive effect was seen when pure water was offered; bees learned to solve the feature-positive problem more rapidly. When we tested bees using simply the choice of blue versus white targets, where one color held the sucrose reward and the other the saltwater, a bee's fidelity to the color offering the sucrose reward quickly reached very high levels.","Biology 216 (2) achieved in both types of studies (odor and color) in what is equivalent to one trial (~10 test choices) in our study. This shows how much more difficult feature problems are to honey bees than simple discrimination problems. DISCUSSION:
 As in vertebrate groups, the feature-positive effect was observed in the honey bees in the present study, but only when water was associated with the non-rewarding disk type. Thus, saltwater in the non-rewarding disk type acted as a punishment that enhanced learning rate. Nevertheless, honey bee forager success rate by trial 6 was not better when given the feature-positive rather than the feature-negative problem, with performance highly variable in each trial. Thus, foragers never seemed to consolidate learning, and seemed to be continually reassessing the problem presented to them. It is possible that only short-term memory is involved. Because the general experimental design and the use of a series of colored circles (either all being the same color or one different in color) follow the study of  with monkeys and pigeons, the vertebrate and honey bee results should be broadly comparable. However, both birds and primates reach a much higher success rate than honey bees, although there was considerable variability between subjects for each species. DISCUSSION:
 The difficulties we observed in learning feature problems and the feature-positive effect, combined with the honey bees' inability to use the removal of a cue in learning either to expect a reward or punishment, may represent a fundamental aspect of the cognitive architecture of bees that differs from vertebrates, and is worth exploring not only in other insects but also in other invertebrates. Although the end result in vertebrates and honey bees may appear to be the same in terms of behavior, honey bees seem to reach this point by very different cognitive processes. ACKNOWLEDGEMENTS:
 We thank Karianne Riverera-Vega, Tiyi Brewster and Christina Hayas for their help with the experiments. The research was made possible through logistical support by the Beekeeping Research Center of Uludag University."
"Bumblebees can detect floral humidity.","https://scispace.com/paper/bumblebees-can-detect-floral-humidity-452itp3r21","2021","Journal Article","The Journal of Experimental Biology","Michael J. M. Harrap
Michael J. M. Harrap
Natalie Hempel de Ibarra
Henry D. Knowles
Henry D. Knowles
Heather M. Whitney
Sean A. Rands","10.1242/JEB.240861","https://scispace.com/pdf/bumblebees-can-detect-floral-humidity-452itp3r21.pdf","Floral humidity, a region of elevated humidity in the headspace of the flower, occurs in many plant species and may add to their multimodal floral displays. So far, the ability to detect and respond to floral humidity cues has been only established for hawkmoths when they locate and extract nectar while hovering in front of some moth-pollinated flowers. To test whether floral humidity can be used by other more widespread generalist pollinators, we designed artificial flowers that presented biologically relevant levels of humidity similar to those shown by flowering plants. Bumblebees showed a spontaneous preference for flowers that produced higher floral humidity. Furthermore, learning experiments showed that bumblebees are able to use differences in floral humidity to distinguish between rewarding and non-rewarding flowers. Our results indicate that bumblebees are sensitive to different levels of floral humidity. In this way floral humidity can add to the information provided by flowers and could impact pollinator behaviour more significantly than previously thought.","learning speed between the dry and humid reward test groups were tested by removing parameter c d .T h e n , differences in the initial success rate (model intercept differences) between dry and humid reward test groups were tested for by removal of s d . Statistical models and simplification procedure for bee learning experiments:
 If these AIC comparisons indicated no differences between the dry and humid reward test groups, that is both s d and c d should not be retained in the standing best model, the difference in the learning speed between bees in the control group and the common learning speed of bees in the dry and humid reward test groups was tested for by removing c h . Then, a difference in the initial success rate (model intercept) between bees in the control group and the common initial success rate of bees in the dry and humid reward groups was tested for by removing s h . Lastly, the extent to which background learning occurs, i.e. whether bees in the control group (or groups that learn at the same speed should c h be removed from the standing best model), was tested by removal of parameter l. Statistical models and simplification procedure for bee learning experiments:
 If previous AIC comparisons indicated any differences between the dry and humid reward test groups, i.e. that one or both of s d and c d should be retained in the standing best model, the between test group comparisons described by the model were adjusted to allow comparisons of any separate test group responses with those of the control group. This adjustment of the model's comparisons was necessary if dry and humid reward groups were found to differ in intercept or learning, as these groups could differ from each other but not the control group; for example, if a change in intercept or learning speed occurred in only one test group. If the previous AIC comparisons indicated s d should be retained in the standing best model, H a would be replaced with H c , where: Statistical models and simplification procedure for bee learning experiments:
 1 bee is in the humid reward group: Statistical models and simplification procedure for bee learning experiments:
 Likewise, should c d be retained in the standing best model, H b would be replaced with H c . Such adjustments result in an equivalent model to the standing best model but where parameters s d or c d (when retained in the model) now describe changes in initial success and learning of bees in the dry reward group relative to i and l, the responses of the control group. Once the model comparisons are adjusted, the presence of differences in learning and then initial success between the control group and the dry reward group would be tested by (again) removing c d and then removing s d (if retained in the model). Differences in learning and then initial success between the control group and the humid reward group (or any shared responses of both groups depending on previous comparisons) were then tested by removing c h and then s h . Lastly, as before, the presence of learning independently of experimental test group was tested by removal of parameter l. Statistical models and simplification procedure for bee learning experiments:
 An annotated copy of the code used in this analysis is available attached to the datafiles deposited in figshare (https://figshare. com/articles/dataset/Data_from_Bumblebees_can_detect_floral_ humidity_/14292320)."
